source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
Q13315	Q6NUJ5	ATM	PWWP2B	True	False	False	False	False	False
Q13315	Q8IU60	ATM	DCP2	True	False	False	False	False	False
COMPLEX:Q13618_Q693B1	Q13547	CUL3_KCTD11	HDAC1	True	False	True	True	False	True
O75925	P38398	PIAS1	BRCA1	True	True	False	True	True	False
P08151	P30279	GLI1	CCND2	True	True	False	True	True	False
P30968	P16220	GNRHR	CREB1	True	True	False	True	True	False
Q13315	Q7Z4V5	ATM	HDGFL2	True	False	False	False	False	False
Q13315	Q9H0W5	ATM	CCDC8	True	False	False	False	False	False
Q13315	Q8IZL2	ATM	MAML2	True	False	False	False	False	False
Q13315	Q8NF99	ATM	ZNF397	True	False	False	False	False	False
Q13315	Q9BUF5	ATM	TUBB6	True	False	False	False	False	False
Q13315	Q8N5P1	ATM	ZC3H8	True	False	False	False	False	False
Q13315	Q96LW7	ATM	CARD19	True	False	False	False	False	False
Q13315	Q8IWS0	ATM	PHF6	True	False	False	False	False	False
Q13315	Q9BY77	ATM	POLDIP3	True	False	False	False	False	False
Q13315	Q9BRS2	ATM	RIOK1	True	False	False	False	False	False
Q13315	Q8TF76	ATM	HASPIN	True	False	False	False	False	False
Q13315	Q9BSD3	ATM	RHNO1	True	False	False	False	False	False
Q13315	Q99618	ATM	CDCA3	True	False	False	False	False	False
Q13315	Q9BWJ5	ATM	SF3B5	True	False	False	False	False	False
Q13315	Q8NCE0	ATM	TSEN2	True	False	False	False	False	False
Q13315	Q9C0H5	ATM	ARHGAP39	True	False	False	False	False	False
Q13315	Q9H0B3	ATM	IQCN	True	False	False	False	False	False
Q13315	Q8TD55	ATM	PLEKHO2	True	False	False	False	False	False
Q13315	Q96T51	ATM	RUFY1	True	False	False	False	False	False
Q13315	Q9BRV8	ATM	SIKE1	True	False	False	False	False	False
Q13315	Q96BT3	ATM	CENPT	True	False	False	False	False	False
Q13315	Q96JI7	ATM	SPG11	True	False	False	False	False	False
Q13315	Q9H825	ATM	METTL8	True	False	False	False	False	False
Q13315	Q6PJT7	ATM	ZC3H14	True	False	False	False	False	False
Q13315	Q2KHR3	ATM	QSER1	True	False	False	False	False	False
Q13315	Q49MG5	ATM	MAP9	True	False	False	False	False	False
Q13315	Q8NDX5	ATM	PHC3	True	False	False	False	False	False
Q13315	Q96QE3	ATM	ATAD5	True	False	False	False	False	False
Q13315	Q8N4S0	ATM	CCDC82	True	False	False	False	False	False
Q13315	Q9H9B1	ATM	EHMT1	True	False	False	False	False	False
Q13315	Q8N5Z5	ATM	KCTD17	True	False	False	False	False	False
Q13315	Q8TAD8	ATM	SNIP1	True	False	False	False	False	False
P01106	P52306	MYC	RAP1GDS1	True	True	False	True	True	False
P01106	O60506	MYC	SYNCRIP	True	True	False	True	True	False
Q13315	Q8IW35	ATM	CEP97	True	False	False	False	False	False
Q13315	Q5W0B1	ATM	OBI1	True	False	False	False	False	False
Q13315	Q86YC2	ATM	PALB2	True	False	False	False	False	False
Q13315	Q9H5H4	ATM	ZNF768	True	False	False	False	False	False
Q13315	Q9BZK7	ATM	TBL1XR1	True	False	False	False	False	False
Q13315	Q8N3A8	ATM	PARP8	True	False	False	False	False	False
P01106	Q96AG4	MYC	LRRC59	True	True	False	True	True	False
P01106	Q9NTK5	MYC	OLA1	True	True	False	True	True	False
P01106	Q9UHD8	MYC	SEPTIN9	True	False	True	True	False	True
P01106	Q14554	MYC	PDIA5	True	True	False	True	True	False
P01106	A4D1E9	MYC	GTPBP10	True	True	False	True	True	False
P01106	Q5U5X0	MYC	LYRM7	True	True	False	True	True	False
P01106	Q9NQH7	MYC	XPNPEP3	True	True	False	True	True	False
P01106	Q8WU79	MYC	SMAP2	True	False	True	True	False	True
P01106	Q495B1	MYC	ANKDD1A	True	False	True	True	False	True
P01106	Q6ICH7	MYC	ASPHD2	True	False	True	True	False	True
P01106	Q17R98	MYC	ZNF827	True	False	True	True	False	True
P01106	Q8N2A8	MYC	PLD6	True	True	False	True	True	False
P01106	Q6ZTN6	MYC	ANKRD13D	True	False	True	True	False	True
P01106	Q96CT7	MYC	CCDC124	True	True	False	True	True	False
P01106	Q96MG8	MYC	PCMTD1	True	False	True	True	False	True
P01106	Q96BZ4	MYC	PLD4	True	False	True	True	False	True
P01106	Q6ZMI0	MYC	PPP1R21	True	False	True	True	False	True
P01106	Q659C4	MYC	LARP1B	True	True	False	True	True	False
P01106	Q9NR48	MYC	ASH1L	True	True	False	True	True	False
P01106	Q6PKG0	MYC	LARP1	True	True	False	True	True	False
Q9Y572	Q9P0K7	RIPK3	RAI14	True	False	False	False	False	False
Q99759	P08754	MAP3K3	GNAI3	True	False	False	False	False	False
Q9Y572	Q9HAV0	RIPK3	GNB4	True	False	False	False	False	False
Q14164	Q13813	IKBKE	SPTAN1	True	False	False	False	False	False
Q14164	Q01082	IKBKE	SPTBN1	True	False	False	False	False	False
Q99759	Q01082	MAP3K3	SPTBN1	True	False	False	False	False	False
Q99759	Q13813	MAP3K3	SPTAN1	True	False	False	False	False	False
Q13233	P21333	MAP3K1	FLNA	True	False	False	False	False	False
Q99558	Q9NR30	MAP3K14	DDX21	True	False	False	False	False	False
Q99759	P50502	MAP3K3	ST13	True	False	False	False	False	False
P48729	Q9BT88	CSNK1A1	SYT11	True	False	False	False	False	False
Q13233	P42766	MAP3K1	RPL35	True	False	False	False	False	False
O43318	P17844	MAP3K7	DDX5	True	False	False	False	False	False
O43353	P07437	RIPK2	TUBB	True	False	False	False	False	False
Q99759	Q9NYL9	MAP3K3	TMOD3	True	False	False	False	False	False
P11274	O14908	BCR	GIPC1	True	False	False	False	False	False
Q99759	O43795	MAP3K3	MYO1B	True	False	False	False	False	False
Q9Y572	O94832	RIPK3	MYO1D	True	False	False	False	False	False
Q99759	Q8TAQ2	MAP3K3	SMARCC2	True	False	False	False	False	False
Q99759	Q07021	MAP3K3	C1QBP	True	False	False	False	False	False
O15111	P38646	CHUK	HSPA9	True	False	False	False	False	False
Q99759	P38646	MAP3K3	HSPA9	True	False	False	False	False	False
Q13233	P38646	MAP3K1	HSPA9	True	False	False	False	False	False
Q99759	P78371	MAP3K3	CCT2	True	False	False	False	False	False
Q9H1R3	P20333	MYLK2	TNFRSF1B	True	False	False	False	False	False
Q15349	P62753	RPS6KA2	RPS6	True	False	False	False	False	False
Q99759	Q05639	MAP3K3	EEF1A2	True	False	False	False	False	False
Q13233	Q05639	MAP3K1	EEF1A2	True	False	False	False	False	False
Q9Y572	Q16643	RIPK3	DBN1	True	False	False	False	False	False
P78527	P19438	PRKDC	TNFRSF1A	True	False	False	False	False	False
P78527	P20333	PRKDC	TNFRSF1B	True	False	False	False	False	False
Q13233	P27708	MAP3K1	CAD	True	False	False	False	False	False
Q99759	P27708	MAP3K3	CAD	True	False	False	False	False	False
Q14164	P02786	IKBKE	TFRC	True	False	False	False	False	False
Q13233	Q9Y230	MAP3K1	RUVBL2	True	False	False	False	False	False
O43353	P35580	RIPK2	MYH10	True	False	False	False	False	False
Q9H1R3	Q12933	MYLK2	TRAF2	True	False	False	False	False	False
Q99759	O14974	MAP3K3	PPP1R12A	True	False	False	False	False	False
Q99759	Q9UM54	MAP3K3	MYO6	True	False	False	False	False	False
Q99759	O94832	MAP3K3	MYO1D	True	False	False	False	False	False
Q99759	Q71UM5	MAP3K3	RPS27L	True	False	False	False	False	False
Q99759	P60660	MAP3K3	MYL6	True	False	False	False	False	False
Q99759	Q9UBC5	MAP3K3	MYO1A	True	False	False	False	False	False
Q9H1R3	Q99759	MYLK2	MAP3K3	True	False	False	False	False	False
Q99759	O00159	MAP3K3	MYO1C	True	False	False	False	False	False
Q99759	P35579	MAP3K3	MYH9	True	False	False	False	False	False
Q99759	P35580	MAP3K3	MYH10	True	False	False	False	False	False
Q13263	Q9Y6K9	TRIM28	IKBKG	True	False	False	False	False	False
Q9Y572	P29692	RIPK3	EEF1D	True	False	False	False	False	False
Q13233	Q16531	MAP3K1	DDB1	True	False	False	False	False	False
Q99759	Q16531	MAP3K3	DDB1	True	False	False	False	False	False
O15530	Q9H307	PDPK1	PNN	True	False	False	False	False	False
O43318	P62805	MAP3K7	H4C6	True	False	False	False	False	False
Q9Y572	O43795	RIPK3	MYO1B	True	False	False	False	False	False
Q9UHD2	P62913	TBK1	RPL11	True	False	False	False	False	False
Q13546	P11021	RIPK1	HSPA5	True	False	False	False	False	False
Q9UHD2	P0DP25	TBK1	CALM3	True	False	False	False	False	False
Q9Y572	P04350	RIPK3	TUBB4A	True	False	False	False	False	False
Q9Y572	Q13509	RIPK3	TUBB3	True	False	False	False	False	False
Q99558	P07437	MAP3K14	TUBB	True	False	False	False	False	False
Q9Y572	P27708	RIPK3	CAD	True	False	False	False	False	False
O95831	P16104	AIFM1	H2AX	True	False	False	False	False	False
Q14164	P0DPH7	IKBKE	TUBA3C	True	False	False	False	False	False
O43353	P57678	RIPK2	GEMIN4	True	False	False	False	False	False
O60229	Q9NRI5	KALRN	DISC1	True	False	False	False	False	False
Q9Y572	Q9Y265	RIPK3	RUVBL1	True	False	False	False	False	False
O14920	P07814	IKBKB	EPRS1	True	False	False	False	False	False
Q99558	Q9Y265	MAP3K14	RUVBL1	True	False	False	False	False	False
P31749	A8MVU1	AKT1	NCF1C	True	False	False	False	False	False
Q13233	P0DMV8	MAP3K1	HSPA1A	True	False	False	False	False	False
Q99759	P0DMV8	MAP3K3	HSPA1A	True	False	False	False	False	False
Q9Y572	Q01082	RIPK3	SPTBN1	True	False	False	False	False	False
Q9Y572	Q13813	RIPK3	SPTAN1	True	False	False	False	False	False
O15111	Q00610	CHUK	CLTC	True	False	False	False	False	False
Q99558	Q9BVA1	MAP3K14	TUBB2B	True	False	False	False	False	False
Q13233	Q92598	MAP3K1	HSPH1	True	False	False	False	False	False
Q9UHD2	P38646	TBK1	HSPA9	True	False	False	False	False	False
O14920	Q00839	IKBKB	HNRNPU	True	False	False	False	False	False
Q9Y572	Q9BVA1	RIPK3	TUBB2B	True	False	False	False	False	False
P08069	O75420	IGF1R	GIGYF1	True	False	False	False	False	False
Q9Y572	P11142	RIPK3	HSPA8	True	False	False	False	False	False
Q13233	P55084	MAP3K1	HADHB	True	False	False	False	False	False
P41279	Q00610	MAP3K8	CLTC	True	False	False	False	False	False
Q9Y572	Q15233	RIPK3	NONO	True	False	False	False	False	False
Q99558	P04350	MAP3K14	TUBB4A	True	False	False	False	False	False
Q99558	Q13509	MAP3K14	TUBB3	True	False	False	False	False	False
Q9Y5C1	H3BM21	ANGPTL3	H3BM21	True	False	False	False	False	False
Q96Q04	Q05516	LMTK3	ZBTB16	True	False	False	False	False	False
Q13233	P50991	MAP3K1	CCT4	True	False	False	False	False	False
Q99759	P0DPH7	MAP3K3	TUBA3C	True	False	False	False	False	False
P48729	P52294	CSNK1A1	KPNA1	True	False	False	False	False	False
P78527	P08238	PRKDC	HSP90AB1	True	False	False	False	False	False
Q13233	P03372	MAP3K1	ESR1	True	False	False	False	False	False
Q99759	Q9NUG6	MAP3K3	PDRG1	True	False	False	False	False	False
P41279	P11142	MAP3K8	HSPA8	True	False	False	False	False	False
O15111	P63261	CHUK	ACTG1	True	False	False	False	False	False
Q99759	Q9Y230	MAP3K3	RUVBL2	True	False	False	False	False	False
O14920	P46940	IKBKB	IQGAP1	True	False	False	False	False	False
P08123	H3BM21	COL1A2	H3BM21	True	False	False	False	False	False
O15111	Q05639	CHUK	EEF1A2	True	False	False	False	False	False
P41279	P15924	MAP3K8	DSP	True	False	False	False	False	False
Q9Y572	Q9NVI7	RIPK3	ATAD3A	True	False	False	False	False	False
Q99759	P46940	MAP3K3	IQGAP1	True	False	False	False	False	False
O43318	P0DMV8	MAP3K7	HSPA1A	True	False	False	False	False	False
Q13546	P11142	RIPK1	HSPA8	True	False	False	False	False	False
Q99759	Q9Y266	MAP3K3	NUDC	True	False	False	False	False	False
Q99759	P47756	MAP3K3	CAPZB	True	False	False	False	False	False
Q99759	Q71U36	MAP3K3	TUBA1A	True	False	False	False	False	False
Q9Y572	O95831	RIPK3	AIFM1	True	False	False	False	False	False
O14920	P11142	IKBKB	HSPA8	True	False	False	False	False	False
O15021	Q15797	MAST4	SMAD1	True	False	False	False	False	False
Q99759	Q9Y2Z0	MAP3K3	SUGT1	True	False	False	False	False	False
Q13233	Q08211	MAP3K1	DHX9	True	False	False	False	False	False
Q14164	P35579	IKBKE	MYH9	True	False	False	False	False	False
Q13546	P0DPH7	RIPK1	TUBA3C	True	False	False	False	False	False
Q14164	Q9UM54	IKBKE	MYO6	True	False	False	False	False	False
O43318	P21333	MAP3K7	FLNA	True	False	False	False	False	False
P41279	P07900	MAP3K8	HSP90AA1	True	False	False	False	False	False
Q99759	O15212	MAP3K3	PFDN6	True	False	False	False	False	False
Q99759	Q92734	MAP3K3	TFG	True	False	False	False	False	False
O00622	H3BM21	CCN1	H3BM21	True	False	False	False	False	False
Q9UM73	P20936	ALK	RASA1	True	False	False	False	False	False
P14618	P16104	PKM	H2AX	True	False	False	False	False	False
Q9H1R3	Q00653	MYLK2	NFKB2	True	False	False	False	False	False
Q9UM73	Q04206	ALK	RELA	True	False	False	False	False	False
Q9UHD2	P11021	TBK1	HSPA5	True	False	False	False	False	False
Q13233	P07437	MAP3K1	TUBB	True	False	False	False	False	False
Q99558	P47897	MAP3K14	QARS1	True	False	False	False	False	False
Q99558	P07814	MAP3K14	EPRS1	True	False	False	False	False	False
Q99759	Q9ULV4	MAP3K3	CORO1C	True	False	False	False	False	False
O43353	P07900	RIPK2	HSP90AA1	True	False	False	False	False	False
P24941	Q96HJ5	CDK2	MS4A3	True	False	False	False	False	False
Q99558	Q9Y230	MAP3K14	RUVBL2	True	False	False	False	False	False
Q99759	Q9BV68	MAP3K3	RNF126	True	False	False	False	False	False
Q9Y572	P60709	RIPK3	ACTB	True	False	False	False	False	False
Q13546	Q14257	RIPK1	RCN2	True	False	False	False	False	False
P07949	P62861	RET	FAU	True	False	False	False	False	False
Q9Y572	Q9UHB6	RIPK3	LIMA1	True	False	False	False	False	False
O43318	P38646	MAP3K7	HSPA9	True	False	False	False	False	False
Q13233	Q08380	MAP3K1	LGALS3BP	True	False	False	False	False	False
Q99759	Q9BQE3	MAP3K3	TUBA1C	True	False	False	False	False	False
P04049	P08727	RAF1	KRT19	True	False	False	False	False	False
Q9Y572	P63261	RIPK3	ACTG1	True	False	False	False	False	False
P20827	F8WCM8	EFNA1	F8WCM8	True	False	False	False	False	False
P41279	P11021	MAP3K8	HSPA5	True	False	False	False	False	False
Q99759	Q9ULX6	MAP3K3	AKAP8L	True	False	False	False	False	False
Q99558	P31689	MAP3K14	DNAJA1	True	False	False	False	False	False
O43318	P27708	MAP3K7	CAD	True	False	False	False	False	False
O14920	P0DP25	IKBKB	CALM3	True	False	False	False	False	False
Q99558	Q96L21	MAP3K14	RPL10L	True	False	False	False	False	False
Q99558	P42766	MAP3K14	RPL35	True	False	False	False	False	False
O43318	P41252	MAP3K7	IARS1	True	False	False	False	False	False
Q99759	Q9Y281	MAP3K3	CFL2	True	False	False	False	False	False
Q9Y572	P14649	RIPK3	MYL6B	True	False	False	False	False	False
Q9BZL6	Q9NR12	PRKD2	PDLIM7	True	False	False	False	False	False
O14920	P61626	IKBKB	LYZ	True	False	False	False	False	False
Q13233	P62805	MAP3K1	H4C6	True	False	False	False	False	False
Q99759	P62805	MAP3K3	H4C6	True	False	False	False	False	False
O43318	P07437	MAP3K7	TUBB	True	False	False	False	False	False
O43353	P04350	RIPK2	TUBB4A	True	False	False	False	False	False
O43353	Q13509	RIPK2	TUBB3	True	False	False	False	False	False
O15111	P0DP25	CHUK	CALM3	True	False	False	False	False	False
Q99759	O43819	MAP3K3	SCO2	True	False	False	False	False	False
O43353	P54652	RIPK2	HSPA2	True	False	False	False	False	False
Q9BZL6	Q03001	PRKD2	DST	True	False	False	False	False	False
B4DXG7	F8WCM8	B4DXG7	F8WCM8	True	False	False	False	False	False
O15111	P60709	CHUK	ACTB	True	False	False	False	False	False
Q99759	P41252	MAP3K3	IARS1	True	False	False	False	False	False
P41279	P0DPH7	MAP3K8	TUBA3C	True	False	False	False	False	False
Q9UM73	Q00987	ALK	MDM2	True	False	False	False	False	False
Q99558	P17066	MAP3K14	HSPA6	True	False	False	False	False	False
Q99759	P52907	MAP3K3	CAPZA1	True	False	False	False	False	False
Q9Y572	P62140	RIPK3	PPP1CB	True	False	False	False	False	False
Q14164	Q08380	IKBKE	LGALS3BP	True	False	False	False	False	False
Q99759	P31943	MAP3K3	HNRNPH1	True	False	False	False	False	False
Q9BZL6	P10826	PRKD2	RARB	True	False	False	False	False	False
Q99759	P25685	MAP3K3	DNAJB1	True	False	False	False	False	False
Q9Y572	P31943	RIPK3	HNRNPH1	True	False	False	False	False	False
Q14164	P38646	IKBKE	HSPA9	True	False	False	False	False	False
Q99759	P0DP25	MAP3K3	CALM3	True	False	False	False	False	False
Q13233	P0DP25	MAP3K1	CALM3	True	False	False	False	False	False
Q13233	P49368	MAP3K1	CCT3	True	False	False	False	False	False
Q13233	Q9BVA1	MAP3K1	TUBB2B	True	False	False	False	False	False
Q9Y572	P17844	RIPK3	DDX5	True	False	False	False	False	False
Q99558	Q12905	MAP3K14	ILF2	True	False	False	False	False	False
Q9BZL6	Q9P2E9	PRKD2	RRBP1	True	False	False	False	False	False
O43353	P08670	RIPK2	VIM	True	False	False	False	False	False
Q13557	Q9Y6K9	CAMK2D	IKBKG	True	False	False	False	False	False
P52797	F8WCM8	EFNA3	F8WCM8	True	False	False	False	False	False
Q9Y572	Q96SB3	RIPK3	PPP1R9B	True	False	False	False	False	False
Q9BZL6	P19793	PRKD2	RXRA	True	False	False	False	False	False
P06241	Q13283	FYN	G3BP1	True	False	False	False	False	False
Q9UHD2	P07437	TBK1	TUBB	True	False	False	False	False	False
Q9UHD2	P62269	TBK1	RPS18	True	False	False	False	False	False
P11274	O43639	BCR	NCK2	True	False	False	False	False	False
Q99558	Q9BQG0	MAP3K14	MYBBP1A	True	False	False	False	False	False
Q99759	P43243	MAP3K3	MATR3	True	False	False	False	False	False
Q14164	P04350	IKBKE	TUBB4A	True	False	False	False	False	False
Q14164	Q13509	IKBKE	TUBB3	True	False	False	False	False	False
Q99558	P19338	MAP3K14	NCL	True	False	False	False	False	False
Q15768	F8WCM8	EFNB3	F8WCM8	True	False	False	False	False	False
Q13233	Q71U36	MAP3K1	TUBA1A	True	False	False	False	False	False
P67870	Q13371	CSNK2B	PDCL	True	False	False	False	False	False
Q13233	P50990	MAP3K1	CCT8	True	False	False	False	False	False
P78527	Q9Y572	PRKDC	RIPK3	True	False	False	False	False	False
Q9BZL6	Q9Y3R0	PRKD2	GRIP1	True	False	False	False	False	False
Q14164	P07437	IKBKE	TUBB	True	False	False	False	False	False
Q99558	P52272	MAP3K14	HNRNPM	True	False	False	False	False	False
O43353	P0DP25	RIPK2	CALM3	True	False	False	False	False	False
Q13546	P60709	RIPK1	ACTB	True	False	False	False	False	False
Q14164	O43809	IKBKE	NUDT21	True	False	False	False	False	False
Q99759	P07437	MAP3K3	TUBB	True	False	False	False	False	False
P98095	H3BM21	FBLN2	H3BM21	True	False	False	False	False	False
Q9Y572	P46940	RIPK3	IQGAP1	True	False	False	False	False	False
P17252	O14908	PRKCA	GIPC1	True	False	False	False	False	False
Q9Y572	P36873	RIPK3	PPP1CC	True	False	False	False	False	False
Q9Y572	P40939	RIPK3	HADHA	True	False	False	False	False	False
Q99759	P62829	MAP3K3	RPL23	True	False	False	False	False	False
Q9Y572	P21333	RIPK3	FLNA	True	False	False	False	False	False
Q9Y572	P0DMV8	RIPK3	HSPA1A	True	False	False	False	False	False
Q13546	P04350	RIPK1	TUBB4A	True	False	False	False	False	False
Q13546	Q13509	RIPK1	TUBB3	True	False	False	False	False	False
Q99558	P67809	MAP3K14	YBX1	True	False	False	False	False	False
Q99759	O95816	MAP3K3	BAG2	True	False	False	False	False	False
Q13233	O95816	MAP3K1	BAG2	True	False	False	False	False	False
Q99558	P06748	MAP3K14	NPM1	True	False	False	False	False	False
Q96L34	Q13885	MARK4	TUBB2A	True	False	False	False	False	False
Q14164	P0DP25	IKBKE	CALM3	True	False	False	False	False	False
Q9UHD2	Q08380	TBK1	LGALS3BP	True	False	False	False	False	False
Q9Y572	O43707	RIPK3	ACTN4	True	False	False	False	False	False
Q9UHD2	Q15233	TBK1	NONO	True	False	False	False	False	False
Q9Y572	P47756	RIPK3	CAPZB	True	False	False	False	False	False
Q9BZL6	P26045	PRKD2	PTPN3	True	False	False	False	False	False
P35555	H3BM21	FBN1	H3BM21	True	False	False	False	False	False
Q14164	P52732	IKBKE	KIF11	True	False	False	False	False	False
Q16512	P35609	PKN1	ACTN2	True	False	False	False	False	False
Q9UJY1	Q12988	HSPB8	HSPB3	True	False	False	False	False	False
Q99558	Q01780	MAP3K14	EXOSC10	True	False	False	False	False	False
Q9Y572	P09651	RIPK3	HNRNPA1	True	False	False	False	False	False
P41279	P34931	MAP3K8	HSPA1L	True	False	False	False	False	False
Q9Y572	P11021	RIPK3	HSPA5	True	False	False	False	False	False
P38936	P46527	CDKN1A	CDKN1B	True	False	False	False	False	False
P46527	P38936	CDKN1B	CDKN1A	True	False	False	False	False	False
Q99558	P62906	MAP3K14	RPL10A	True	False	False	False	False	False
Q99558	P0DP25	MAP3K14	CALM3	True	False	False	False	False	False
Q99558	Q13895	MAP3K14	BYSL	True	False	False	False	False	False
Q9BZL6	Q16557	PRKD2	PSG3	True	False	False	False	False	False
Q99759	Q92600	MAP3K3	CNOT9	True	False	False	False	False	False
Q9UM73	P55345	ALK	PRMT2	True	False	False	False	False	False
Q9UHD2	P04350	TBK1	TUBB4A	True	False	False	False	False	False
Q9UHD2	Q13509	TBK1	TUBB3	True	False	False	False	False	False
P11274	O14924	BCR	RGS12	True	False	False	False	False	False
Q99558	P0DPH7	MAP3K14	TUBA3C	True	False	False	False	False	False
Q13546	P07437	RIPK1	TUBB	True	False	False	False	False	False
Q99759	Q96EY1	MAP3K3	DNAJA3	True	False	False	False	False	False
Q13233	Q96EY1	MAP3K1	DNAJA3	True	False	False	False	False	False
P02751	H3BM21	FN1	H3BM21	True	False	False	False	False	False
Q13233	P42677	MAP3K1	RPS27	True	False	False	False	False	False
Q13233	P62979	MAP3K1	RPS27A	True	False	False	False	False	False
O43353	P55084	RIPK2	HADHB	True	False	False	False	False	False
Q13233	P62249	MAP3K1	RPS16	True	False	False	False	False	False
Q99759	C0HLS1	MAP3K3	SCRIB	True	False	False	False	False	False
Q99759	Q14160	MAP3K3	SCRIB	True	False	False	False	False	False
Q13233	P62266	MAP3K1	RPS23	True	False	False	False	False	False
Q13233	P62263	MAP3K1	RPS14	True	False	False	False	False	False
Q13233	P62280	MAP3K1	RPS11	True	False	False	False	False	False
Q13233	P46781	MAP3K1	RPS9	True	False	False	False	False	False
Q13233	P62241	MAP3K1	RPS8	True	False	False	False	False	False
Q13233	P62753	MAP3K1	RPS6	True	False	False	False	False	False
Q13233	P62701	MAP3K1	RPS4X	True	False	False	False	False	False
Q13233	P05387	MAP3K1	RPLP2	True	False	False	False	False	False
P41279	P38646	MAP3K8	HSPA9	True	False	False	False	False	False
Q13233	P61513	MAP3K1	RPL37A	True	False	False	False	False	False
Q99558	O00571	MAP3K14	DDX3X	True	False	False	False	False	False
Q13546	Q3ZCQ8	RIPK1	TIMM50	True	False	False	False	False	False
Q13233	P39023	MAP3K1	RPL3	True	False	False	False	False	False
Q13233	P26373	MAP3K1	RPL13	True	False	False	False	False	False
Q13233	P27635	MAP3K1	RPL10	True	False	False	False	False	False
Q13233	P18124	MAP3K1	RPL7	True	False	False	False	False	False
Q13233	Q07020	MAP3K1	RPL18	True	False	False	False	False	False
Q13233	P83731	MAP3K1	RPL24	True	False	False	False	False	False
Q13233	P18077	MAP3K1	RPL35A	True	False	False	False	False	False
Q9UHD2	P40227	TBK1	CCT6A	True	False	False	False	False	False
Q13546	P31689	RIPK1	DNAJA1	True	False	False	False	False	False
Q9UM73	Q14686	ALK	NCOA6	True	False	False	False	False	False
P11274	P13569	BCR	CFTR	True	False	False	False	False	False
Q99759	Q13509	MAP3K3	TUBB3	True	False	False	False	False	False
Q99759	P04350	MAP3K3	TUBB4A	True	False	False	False	False	False
O43318	P63261	MAP3K7	ACTG1	True	False	False	False	False	False
Q13233	P08670	MAP3K1	VIM	True	False	False	False	False	False
P00739	P07306	HPR	ASGR1	True	False	False	False	False	False
Q13233	P05141	MAP3K1	SLC25A5	True	False	False	False	False	False
Q13233	P12236	MAP3K1	SLC25A6	True	False	False	False	False	False
Q99759	Q8N163	MAP3K3	CCAR2	True	False	False	False	False	False
O14920	P07437	IKBKB	TUBB	True	False	False	False	False	False
O14920	Q9BVA1	IKBKB	TUBB2B	True	False	False	False	False	False
Q9Y572	P42677	RIPK3	RPS27	True	False	False	False	False	False
Q13233	Q14257	MAP3K1	RCN2	True	False	False	False	False	False
Q9Y572	Q69YQ0	RIPK3	SPECC1L	True	False	False	False	False	False
O43353	P34931	RIPK2	HSPA1L	True	False	False	False	False	False
Q99759	P12236	MAP3K3	SLC25A6	True	False	False	False	False	False
Q99759	P05141	MAP3K3	SLC25A5	True	False	False	False	False	False
Q9Y572	Q92614	RIPK3	MYO18A	True	False	False	False	False	False
Q9Y572	O95411	RIPK3	MYO18A	True	False	False	False	False	False
O43318	P06733	MAP3K7	ENO1	True	False	False	False	False	False
Q9UHD2	P18124	TBK1	RPL7	True	False	False	False	False	False
Q99759	Q99615	MAP3K3	DNAJC7	True	False	False	False	False	False
O43318	P0DP25	MAP3K7	CALM3	True	False	False	False	False	False
Q99558	P34931	MAP3K14	HSPA1L	True	False	False	False	False	False
Q99558	P11940	MAP3K14	PABPC1	True	False	False	False	False	False
Q99759	P04406	MAP3K3	GAPDH	True	False	False	False	False	False
P78527	Q15628	PRKDC	TRADD	True	False	False	False	False	False
P00739	P07307	HPR	ASGR2	True	False	False	False	False	False
Q99558	P16989	MAP3K14	YBX3	True	False	False	False	False	False
Q9Y572	P08754	RIPK3	GNAI3	True	False	False	False	False	False
Q13233	P63261	MAP3K1	ACTG1	True	False	False	False	False	False
Q99759	P63261	MAP3K3	ACTG1	True	False	False	False	False	False
Q99759	Q9UL15	MAP3K3	BAG5	True	False	False	False	False	False
Q13233	Q9UL15	MAP3K1	BAG5	True	False	False	False	False	False
Q14164	P60709	IKBKE	ACTB	True	False	False	False	False	False
Q99759	P34931	MAP3K3	HSPA1L	True	False	False	False	False	False
Q99759	Q9Y6U3	MAP3K3	SCIN	True	False	False	False	False	False
Q99759	P47929	MAP3K3	LGALS7	True	False	False	False	False	False
Q99759	Q3ZCQ8	MAP3K3	TIMM50	True	False	False	False	False	False
Q9Y572	Q9ULV4	RIPK3	CORO1C	True	False	False	False	False	False
Q99759	Q9UNE7	MAP3K3	STUB1	True	False	False	False	False	False
O14920	P60709	IKBKB	ACTB	True	False	False	False	False	False
P41279	Q08380	MAP3K8	LGALS3BP	True	False	False	False	False	False
Q08881	P52294	ITK	KPNA1	True	False	False	False	False	False
Q13233	Q93008	MAP3K1	USP9X	True	False	False	False	False	False
P41279	Q01082	MAP3K8	SPTBN1	True	False	False	False	False	False
Q13233	O14654	MAP3K1	IRS4	True	False	False	False	False	False
P05129	P18031	PRKCG	PTPN1	True	False	False	False	False	False
Q9Y572	P38646	RIPK3	HSPA9	True	False	False	False	False	False
Q9Y572	Q07021	RIPK3	C1QBP	True	False	False	False	False	False
Q99759	P40227	MAP3K3	CCT6A	True	False	False	False	False	False
Q99759	Q16643	MAP3K3	DBN1	True	False	False	False	False	False
Q13233	P40227	MAP3K1	CCT6A	True	False	False	False	False	False
